,id,rating,recommend,clean_texts
15104,15671,5,1,ordered top rose color actually cream navy yellow could tell photo fit true size cut flattering excited add gem summer wardrobe
15105,15672,5,1,looking something spice wardrobe rich color luxurious soft hand much better person plan dress long knit tunic tights plus knee boots dark denim got color may go back blue well staple many come
15106,15674,3,0,ordered blue dress color unique design blue much dark navy sapphire blue picture picture also tying side tie side tried front pictured red version dress flattering one disappointing ordered retailer
15107,15675,3,0,design cute way much fabric lower part shirt also fabric lower part easily unless carry around iron may want wear outside house kept shirt wear around house
15108,15676,4,1,reservation wish tail wasnt much longer front returned reluctantly something little occasion
15109,15677,5,1,bought size small fit perfect pretty red cute happy bought buy sale otherwise may price
15110,15678,5,1,structured sweater beautiful timeless gorgeous seasonal color style classic typically order medium look got large great purchase great fit
15111,15679,5,1,ordered vest perfectly thirst cozy stylish fact ordered vest another color versatile enough wear jeans also think timeless piece stay style come
15112,15681,5,1,lovely perfect print graphic want buy colors yellow perfection
15113,15682,4,1,nice flattering thing worn dress shirt therefore decided
15114,15683,4,1,back top nice ordered small normally retailer tops smaller size would fit better available overall nice wish came smaller size
15115,15684,5,1,love love love sweater slightly fitted beautifully notice length fine north caroline really get cold blue wore fitted jeans
15116,15685,3,1,soft material length great little loose would
15117,15686,5,1,perfect change cooler colder piece colors colors pattern modern stylish cut flattering sizing sizing generous fit easy love length true product photo fitting bottom love coverage without looking covered quality soft great weight quality good already worn times one
15118,15687,3,0,ordered yellow color way mustard color greenish tint didnt look right also didnt lay right flower didnt look right
15119,15688,5,1,first notice description metallic thread disappointed box find metallic actually glad didnt know love look cheap really works pale peachy color gorgeous metallic subtle enough real issue size ordered small huge enormous especially back seam sleeve elbow almost bat wing kind thing
15120,15689,5,1,ordered colors p knowing size goes fast used wear petite consistently last year found needing smaller size vanity sizing case p perfect length around could almost wear dress younger muscular waist chest fitted snug fitted sense natural flower cute cut p
15121,15690,5,1,vest tried store ordered last sale usually wear medium fit much better getting excited fall weather would wear cute new vest
15122,15691,4,1,shirt versatile work fun sister shirt thought cute ordered
15123,15692,5,1,fit perfect body glad
15124,15693,5,1,love vest super soft cozy yet well bulky great piece layer flannels bit stretch
15125,15694,5,1,short little long super cute love
15126,15695,5,1,beautiful light weight sweater great weather red great color
15127,15696,3,1,love sweater model still pretty stylish look problem petite sweater run large wasnt fitted think back would look better fitted made look rather dowdy matronly unlike model think big returned
